link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA560239_Sebastes-diaconus	SRR9968765	sample0	dummy	BioSample: SAMN12572615; Sample name: Sto17_040; SRA: SRS5269027	strain: Eukaryotic	SINGLE	1834978	1814557
PRJNA560239_Sebastes-diaconus	SRR9968766	sample1	dummy	BioSample: SAMN12572614; Sample name: Sto17_039; SRA: SRS5269026	strain: Eukaryotic	SINGLE	856552	847222
PRJNA560239_Sebastes-diaconus	SRR9968767	sample2	dummy	BioSample: SAMN12572609; Sample name: Sto17_034; SRA: SRS5269025	strain: Eukaryotic	SINGLE	1415951	1401019
PRJNA560239_Sebastes-diaconus	SRR9968768	sample3	dummy	BioSample: SAMN12572608; Sample name: Sto17_033; SRA: SRS5269024	strain: Eukaryotic	SINGLE	1225311	1212877
PRJNA560239_Sebastes-diaconus	SRR9968769	sample4	dummy	BioSample: SAMN12572607; Sample name: Sto17_032; SRA: SRS5269023	strain: Eukaryotic	SINGLE	988725	976677
PRJNA560239_Sebastes-diaconus	SRR9968770	sample5	dummy	BioSample: SAMN12572606; Sample name: Sto17_031; SRA: SRS5269022	strain: Eukaryotic	SINGLE	1279496	1265528
PRJNA560239_Sebastes-diaconus	SRR9968771	sample6	dummy	BioSample: SAMN12572613; Sample name: Sto17_038; SRA: SRS5269021	strain: Eukaryotic	SINGLE	1995348	1974307
PRJNA560239_Sebastes-diaconus	SRR9968772	sample7	dummy	BioSample: SAMN12572612; Sample name: Sto17_037; SRA: SRS5269020	strain: Eukaryotic	SINGLE	1566475	1549452
PRJNA560239_Sebastes-diaconus	SRR9968773	sample8	dummy	BioSample: SAMN12572611; Sample name: Sto17_036; SRA: SRS5269019	strain: Eukaryotic	SINGLE	2308932	2284381
PRJNA560239_Sebastes-diaconus	SRR9968774	sample9	dummy	BioSample: SAMN12572610; Sample name: Sto17_035; SRA: SRS5269018	strain: Eukaryotic	SINGLE	2230795	2207982
PRJNA560239_Sebastes-diaconus	SRR9968775	sample10	dummy	BioSample: SAMN12572675; Sample name: Sil17_001QC; SRA: SRS5269017	strain: Eukaryotic	SINGLE	3065216	3032768
PRJNA560239_Sebastes-diaconus	SRR9968776	sample11	dummy	BioSample: SAMN12572674; Sample name: Sea17_100; SRA: SRS5269016	strain: Eukaryotic	SINGLE	1209002	1196377
PRJNA560239_Sebastes-diaconus	SRR9968777	sample12	dummy	BioSample: SAMN12572667; Sample name: Sea17_092; SRA: SRS5269015	strain: Eukaryotic	SINGLE	5896859	5830085
PRJNA560239_Sebastes-diaconus	SRR9968778	sample13	dummy	BioSample: SAMN12572666; Sample name: Sea17_091; SRA: SRS5269014	strain: Eukaryotic	SINGLE	6193338	6123192
PRJNA560239_Sebastes-diaconus	SRR9968779	sample14	dummy	BioSample: SAMN12572669; Sample name: Sea17_095; SRA: SRS5269013	strain: Eukaryotic	SINGLE	7253069	7169536
PRJNA560239_Sebastes-diaconus	SRR9968780	sample15	dummy	BioSample: SAMN12572668; Sample name: Sea17_093; SRA: SRS5269012	strain: Eukaryotic	SINGLE	5623183	5561085
PRJNA560239_Sebastes-diaconus	SRR9968781	sample16	dummy	BioSample: SAMN12572671; Sample name: Sea17_097; SRA: SRS5269011	strain: Eukaryotic	SINGLE	3272365	3236484
PRJNA560239_Sebastes-diaconus	SRR9968782	sample17	dummy	BioSample: SAMN12572670; Sample name: Sea17_096; SRA: SRS5269010	strain: Eukaryotic	SINGLE	4005622	3962087
