link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA361144_Agaricia-fragilis	SRR5170708	sample0	dummy	BioSample: SAMN06226145; Sample name: AFMWD6936H; SRA: SRS1917180	isolate: DC6936	SINGLE	2048852	1837451
PRJNA361144_Agaricia-fragilis	SRR5170709	sample1	dummy	BioSample: SAMN06226144; Sample name: AFMWD6935H; SRA: SRS1917181	isolate: DC6935	SINGLE	1031996	924048
PRJNA361144_Agaricia-fragilis	SRR5170710	sample2	dummy	BioSample: SAMN06226143; Sample name: AFMWD6933H; SRA: SRS1917182	isolate: DC6933	SINGLE	2108713	1886869
PRJNA361144_Agaricia-fragilis	SRR5170711	sample3	dummy	BioSample: SAMN06226142; Sample name: AFMWD6926H; SRA: SRS1917183	isolate: DC6926	SINGLE	1284414	1045515
PRJNA361144_Agaricia-fragilis	SRR5170712	sample4	dummy	BioSample: SAMN06226141; Sample name: AFMWD6924H; SRA: SRS1917184	isolate: DC6924	SINGLE	1295676	1114022
PRJNA361144_Agaricia-fragilis	SRR5170713	sample5	dummy	BioSample: SAMN06226140; Sample name: AFMWD6923H; SRA: SRS1917185	isolate: DC6923	SINGLE	1072715	839631
PRJNA361144_Agaricia-fragilis	SRR5170714	sample6	dummy	BioSample: SAMN06226139; Sample name: AFMWD6922H; SRA: SRS1917186	isolate: DC6922	SINGLE	966606	770189
PRJNA361144_Agaricia-fragilis	SRR5170715	sample7	dummy	BioSample: SAMN06226138; Sample name: AFMWD6921H; SRA: SRS1917187	isolate: DC6921	SINGLE	1452284	1274175
PRJNA361144_Agaricia-fragilis	SRR5170716	sample8	dummy	BioSample: SAMN06226137; Sample name: AFMWD6920H; SRA: SRS1917188	isolate: DC6920	SINGLE	998372	826483
PRJNA361144_Agaricia-fragilis	SRR5170717	sample9	dummy	BioSample: SAMN06226136; Sample name: AFMWD6919H; SRA: SRS1917189	isolate: DC6919	SINGLE	1473061	1251969
