link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA451040_Sebastes-ruberrimus	SRR7079333	sample0	dummy	BioSample: SAMN08991196; Sample name: YI_564; SRA: SRS3231195	isolate: Hood Canal	SINGLE	1044893	1044449
PRJNA451040_Sebastes-ruberrimus	SRR7079341	sample1	dummy	BioSample: SAMN08991151; Sample name: YCan_741; SRA: SRS3231188	isolate: Vancouver Island	SINGLE	868698	861652
PRJNA451040_Sebastes-ruberrimus	SRR7079342	sample2	dummy	BioSample: SAMN08991152; Sample name: YCan_8; SRA: SRS3231189	isolate: Gordon Channel	SINGLE	932198	925080
PRJNA451040_Sebastes-ruberrimus	SRR7079343	sample3	dummy	BioSample: SAMN08991153; Sample name: YI_02; SRA: SRS3231191	isolate: San Juan Islands	SINGLE	682551	682289
PRJNA451040_Sebastes-ruberrimus	SRR7079344	sample4	dummy	BioSample: SAMN08991154; Sample name: YI_1003; SRA: SRS3231190	isolate: San Juan Islands	SINGLE	1008338	994178
PRJNA451040_Sebastes-ruberrimus	SRR7079345	sample5	dummy	BioSample: SAMN08991147; Sample name: YCan_7; SRA: SRS3231187	isolate: Gordon Channel	SINGLE	1265470	1256213
PRJNA451040_Sebastes-ruberrimus	SRR7079346	sample6	dummy	BioSample: SAMN08991148; Sample name: YCan_738; SRA: SRS3231186	isolate: Vancouver Island	SINGLE	1531989	1515387
PRJNA451040_Sebastes-ruberrimus	SRR7079347	sample7	dummy	BioSample: SAMN08991149; Sample name: YCan_739_CanYE2; SRA: SRS3231218	isolate: Vancouver Island	SINGLE	1171986	1161065
PRJNA451040_Sebastes-ruberrimus	SRR7079348	sample8	dummy	BioSample: SAMN08991150; Sample name: YCan_740; SRA: SRS3231185	isolate: Vancouver Island	SINGLE	3415334	3385751
PRJNA451040_Sebastes-ruberrimus	SRR7079349	sample9	dummy	BioSample: SAMN08991174; Sample name: YI_387; SRA: SRS3231181	isolate: Neah Bay	SINGLE	2490181	2402834
