link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA473816_Acropora-palmata	SRR7235979	sample0	dummy	BioSample: SAMN09283724; Sample name: Apalm_FL_2655; SRA: SRS3356137	isolate: 2655	PAIRED	12190915	12050758
PRJNA473816_Acropora-palmata	SRR7235980	sample1	dummy	BioSample: SAMN09283723; Sample name: Apalm_FL_1037; SRA: SRS3356135	isolate: 1037	PAIRED	10701173	10499880
PRJNA473816_Acropora-palmata	SRR7235981	sample2	dummy	BioSample: SAMN09283720; Sample name: Apalm_CU_3070; SRA: SRS3356136	isolate: 3070	PAIRED	12764601	12666925
PRJNA473816_Acropora-palmata	SRR7235982	sample3	dummy	BioSample: SAMN09283719; Sample name: Apalm_CU_13939; SRA: SRS3356134	isolate: 13939	PAIRED	16139230	16024803
PRJNA473816_Acropora-palmata	SRR7235984	sample4	dummy	BioSample: SAMN09283721; Sample name: Apalm_CU_3071; SRA: SRS3356132	isolate: 3071	PAIRED	14271964	14183856
PRJNA473816_Acropora-palmata	SRR7235985	sample5	dummy	BioSample: SAMN09283716; Sample name: Apalm_CU_13911; SRA: SRS3356131	isolate: 13911	PAIRED	11711627	11512622
PRJNA473816_Acropora-palmata	SRR7235986	sample6	dummy	BioSample: SAMN09283715; Sample name: Apalm_CU_13907; SRA: SRS3356130	isolate: 13907	PAIRED	12667856	12532167
PRJNA473816_Acropora-palmata	SRR7235987	sample7	dummy	BioSample: SAMN09283718; Sample name: Apalm_CU_13933; SRA: SRS3356129	isolate: 13933	PAIRED	10820850	10636371
PRJNA473816_Acropora-palmata	SRR7235988	sample8	dummy	BioSample: SAMN09283717; Sample name: Apalm_CU_13919; SRA: SRS3356128	isolate: 13919	PAIRED	13372068	13293957
PRJNA473816_Acropora-palmata	SRR7236001	sample9	dummy	BioSample: SAMN09283727; Sample name: Apalm_FL_6895; SRA: SRS3356114	isolate: 6895	PAIRED	15037276	14869984
PRJNA473816_Acropora-palmata	SRR7236002	sample10	dummy	BioSample: SAMN09283733; Sample name: Apalm_VI_4062; SRA: SRS3356116	isolate: 4062	PAIRED	11722389	11609594
PRJNA473816_Acropora-palmata	SRR7236003	sample11	dummy	BioSample: SAMN09283728; Sample name: Apalm_VI_13702; SRA: SRS3356113	isolate: 13702	PAIRED	14100136	14016665
PRJNA473816_Acropora-palmata	SRR7236007	sample12	dummy	BioSample: SAMN09283729; Sample name: Apalm_VI_13740; SRA: SRS3356108	isolate: 13740	PAIRED	14113469	14045654
PRJNA473816_Acropora-palmata	SRR7236008	sample13	dummy	BioSample: SAMN09283730; Sample name: Apalm_VI_13744; SRA: SRS3356107	isolate: 13744	PAIRED	15548882	15345392
PRJNA473816_Acropora-palmata	SRR7236009	sample14	dummy	BioSample: SAMN09283731; Sample name: Apalm_VI_13750; SRA: SRS3356106	isolate: 13750	PAIRED	11537758	11416787
PRJNA473816_Acropora-palmata	SRR7236010	sample15	dummy	BioSample: SAMN09283732; Sample name: Apalm_VI_13752; SRA: SRS3356105	isolate: 13752	PAIRED	11051162	10996215
PRJNA473816_Acropora-palmata	SRR7236011	sample16	dummy	BioSample: SAMN09283725; Sample name: Apalm_FL_2699; SRA: SRS3356104	isolate: 2699	PAIRED	13245333	13104829
PRJNA473816_Acropora-palmata	SRR7236012	sample17	dummy	BioSample: SAMN09283726; Sample name: Apalm_FL_5524; SRA: SRS3356103	isolate: 5524	PAIRED	14579573	14419203
PRJNA473816_Acropora-palmata	SRR7236013	sample18	dummy	BioSample: SAMN09283713; Sample name: Aprol_BE_6779; SRA: SRS3356102	isolate: 6779	PAIRED	11705743	11449892
PRJNA473816_Acropora-palmata	SRR7236014	sample19	dummy	BioSample: SAMN09283714; Sample name: Aprol_BE_6791; SRA: SRS3356101	isolate: 6791	PAIRED	14639393	14362262
PRJNA473816_Acropora-palmata	SRR7236015	sample20	dummy	BioSample: SAMN09283711; Sample name: Apalm_BE_13819; SRA: SRS3356099	isolate: 13819	PAIRED	13300503	13155863
PRJNA473816_Acropora-palmata	SRR7236016	sample21	dummy	BioSample: SAMN09283712; Sample name: Apalm_BE_5993; SRA: SRS3356098	isolate: 5993	PAIRED	11396705	11146440
PRJNA473816_Acropora-palmata	SRR7236017	sample22	dummy	BioSample: SAMN09283709; Sample name: Apalm_BE_13813; SRA: SRS3356097	isolate: 18313	PAIRED	15930759	15748873
PRJNA473816_Acropora-palmata	SRR7236018	sample23	dummy	BioSample: SAMN09283710; Sample name: Apalm_BE_13815; SRA: SRS3356096	isolate: 13815	PAIRED	13277794	13207001
PRJNA473816_Acropora-palmata	SRR7236019	sample24	dummy	BioSample: SAMN09283707; Sample name: Apalm_BE_13784; SRA: SRS3356095	isolate: 13784	PAIRED	11907967	11734728
PRJNA473816_Acropora-palmata	SRR7236020	sample25	dummy	BioSample: SAMN09283708; Sample name: Apalm_BE_13801; SRA: SRS3356094	isolate: 13801	PAIRED	19222063	19013227
