link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA544861_Porites-compressa	SRR9158342	sample0	dummy	BioSample: SAMN11865622; Sample name: P1E_B; SRA: SRS4844712	isolate: P1E_B	SINGLE	2747047	1886614
PRJNA544861_Porites-compressa	SRR9158343	sample1	dummy	BioSample: SAMN11865621; Sample name: P1E_A; SRA: SRS4844711	isolate: P1E_A	SINGLE	2036541	1407550
PRJNA544861_Porites-compressa	SRR9158354	sample2	dummy	BioSample: SAMN11865623; Sample name: P1E_C; SRA: SRS4844700	isolate: P1E_C	SINGLE	2037250	1775782
PRJNA544861_Porites-compressa	SRR9158355	sample3	dummy	BioSample: SAMN11865624; Sample name: P1W_A; SRA: SRS4844699	isolate: P1W_A	SINGLE	3177792	2039455
PRJNA544861_Porites-compressa	SRR9158356	sample4	dummy	BioSample: SAMN11865625; Sample name: P1W_B; SRA: SRS4844698	isolate: P1W_B	SINGLE	2862477	1882714
PRJNA544861_Porites-compressa	SRR9158357	sample5	dummy	BioSample: SAMN11865626; Sample name: P1W_C; SRA: SRS4844697	isolate: P1W_C	SINGLE	2056015	1702088
PRJNA544861_Porites-compressa	SRR9158358	sample6	dummy	BioSample: SAMN11865627; Sample name: P2_A; SRA: SRS4844696	isolate: P2_A	SINGLE	3517529	2141842
PRJNA544861_Porites-compressa	SRR9158359	sample7	dummy	BioSample: SAMN11865628; Sample name: P2_B; SRA: SRS4844694	isolate: P2_B	SINGLE	3023301	2040088
PRJNA544861_Porites-compressa	SRR9158360	sample8	dummy	BioSample: SAMN11865655; Sample name: P6_F; SRA: SRS4844695	isolate: P6_F	SINGLE	1884674	1682813
PRJNA544861_Porites-compressa	SRR9158361	sample9	dummy	BioSample: SAMN11865654; Sample name: P6_E; SRA: SRS4844693	isolate: P6_E	SINGLE	1737136	1480928
PRJNA544861_Porites-compressa	SRR9158362	sample10	dummy	BioSample: SAMN11865653; Sample name: P6_D; SRA: SRS4844692	isolate: P6_D	SINGLE	1874919	1547288
