link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA473646_Bathymodiolus-platifrons	SRR7233009	sample0	dummy	BioSample: SAMN09280347; Sample name: IN1_5; SRA: SRS3353374	isolate: IN1_5	SINGLE	22879868	20645315
PRJNA473646_Bathymodiolus-platifrons	SRR7233010	sample1	dummy	BioSample: SAMN09280346; Sample name: IN1_4; SRA: SRS3353372	isolate: IN1_4	SINGLE	24880075	22032476
PRJNA473646_Bathymodiolus-platifrons	SRR7233011	sample2	dummy	BioSample: SAMN09280343; Sample name: IN1_1; SRA: SRS3353371	isolate: IN1_1	SINGLE	21106521	18610170
PRJNA473646_Bathymodiolus-platifrons	SRR7233012	sample3	dummy	BioSample: SAMN09280342; Sample name: IR_10; SRA: SRS3353369	isolate: IR_10	SINGLE	11034469	10003389
PRJNA473646_Bathymodiolus-platifrons	SRR7233013	sample4	dummy	BioSample: SAMN09280345; Sample name: IN1_3; SRA: SRS3353373	isolate: IN1_3	SINGLE	20249561	18037718
PRJNA473646_Bathymodiolus-platifrons	SRR7233014	sample5	dummy	BioSample: SAMN09280344; Sample name: IN1_2; SRA: SRS3353370	isolate: IN1_2	SINGLE	26525049	23438976
PRJNA473646_Bathymodiolus-platifrons	SRR7233015	sample6	dummy	BioSample: SAMN09280339; Sample name: IR_7; SRA: SRS3353368	isolate: IR_7	SINGLE	29568886	26342528
PRJNA473646_Bathymodiolus-platifrons	SRR7233016	sample7	dummy	BioSample: SAMN09280338; Sample name: IR_6; SRA: SRS3353367	isolate: IR_6	SINGLE	25260030	23127919
PRJNA473646_Bathymodiolus-platifrons	SRR7233017	sample8	dummy	BioSample: SAMN09280341; Sample name: IR_9; SRA: SRS3353365	isolate: IR_9	SINGLE	29502683	25979757
PRJNA473646_Bathymodiolus-platifrons	SRR7233018	sample9	dummy	BioSample: SAMN09280340; Sample name: IR_8; SRA: SRS3353364	isolate: IR_8	SINGLE	30775324	27260199
PRJNA473646_Bathymodiolus-platifrons	SRR7233019	sample10	dummy	BioSample: SAMN09280336; Sample name: IR_4; SRA: SRS3353366	isolate: IR_4	SINGLE	12867921	11432551
PRJNA473646_Bathymodiolus-platifrons	SRR7233020	sample11	dummy	BioSample: SAMN09280337; Sample name: IR_5; SRA: SRS3353363	isolate: IR_5	SINGLE	23545050	21822766
PRJNA473646_Bathymodiolus-platifrons	SRR7233021	sample12	dummy	BioSample: SAMN09280334; Sample name: IR_2; SRA: SRS3353359	isolate: IR_2	SINGLE	12782341	11821925
PRJNA473646_Bathymodiolus-platifrons	SRR7233022	sample13	dummy	BioSample: SAMN09280335; Sample name: IR_3; SRA: SRS3353361	isolate: IR_3	SINGLE	24250670	22080909
PRJNA473646_Bathymodiolus-platifrons	SRR7233023	sample14	dummy	BioSample: SAMN09280332; Sample name: HK_15; SRA: SRS3353360	isolate: HK_15	SINGLE	13551604	1272908
PRJNA473646_Bathymodiolus-platifrons	SRR7233024	sample15	dummy	BioSample: SAMN09280333; Sample name: IR_1; SRA: SRS3353362	isolate: IR_1	SINGLE	23293832	20756792
PRJNA473646_Bathymodiolus-platifrons	SRR7233025	sample16	dummy	BioSample: SAMN09280330; Sample name: HK_13; SRA: SRS3353358	isolate: HK_13	SINGLE	18133649	1260848
PRJNA473646_Bathymodiolus-platifrons	SRR7233026	sample17	dummy	BioSample: SAMN09280331; Sample name: HK_14; SRA: SRS3353356	isolate: HK_14	SINGLE	19362884	17232256
PRJNA473646_Bathymodiolus-platifrons	SRR7233027	sample18	dummy	BioSample: SAMN09280328; Sample name: HK_11; SRA: SRS3353355	isolate: HK_11	SINGLE	19402808	15083158
PRJNA473646_Bathymodiolus-platifrons	SRR7233028	sample19	dummy	BioSample: SAMN09280329; Sample name: HK_12; SRA: SRS3353357	isolate: HK_12	SINGLE	20143205	18187337
PRJNA473646_Bathymodiolus-platifrons	SRR7233029	sample20	dummy	BioSample: SAMN09280269; Sample name: JR_2; SRA: SRS3353354	isolate: JR_2	SINGLE	19535022	18235884
