link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA361144_Stephanocoenia-intersepta	SRR5170599	sample0	dummy	BioSample: SAMN06226254; Sample name: SIMWD6972H; SRA: SRS1917071	isolate: DC6972	SINGLE	1017788	955447
PRJNA361144_Stephanocoenia-intersepta	SRR5170600	sample1	dummy	BioSample: SAMN06226253; Sample name: SIMWD6969H; SRA: SRS1917072	isolate: DC6969	SINGLE	981762	925924
PRJNA361144_Stephanocoenia-intersepta	SRR5170601	sample2	dummy	BioSample: SAMN06226252; Sample name: SIMWD6968H; SRA: SRS1917073	isolate: DC6968	SINGLE	799873	755693
PRJNA361144_Stephanocoenia-intersepta	SRR5170602	sample3	dummy	BioSample: SAMN06226251; Sample name: SIMWD6967H; SRA: SRS1917074	isolate: DC6967	SINGLE	1123942	1062484
PRJNA361144_Stephanocoenia-intersepta	SRR5170603	sample4	dummy	BioSample: SAMN06226250; Sample name: SIMWD6962H; SRA: SRS1917075	isolate: DC6962	SINGLE	483799	448486
PRJNA361144_Stephanocoenia-intersepta	SRR5170604	sample5	dummy	BioSample: SAMN06226249; Sample name: SIMWD6959H; SRA: SRS1917076	isolate: DC6959	SINGLE	3321267	3150082
PRJNA361144_Stephanocoenia-intersepta	SRR5170605	sample6	dummy	BioSample: SAMN06226248; Sample name: SIMWD6958H; SRA: SRS1917077	isolate: DC6958	SINGLE	632715	596617
PRJNA361144_Stephanocoenia-intersepta	SRR5170606	sample7	dummy	BioSample: SAMN06226247; Sample name: SIMWD6957H; SRA: SRS1917078	isolate: DC6957	SINGLE	1015985	956601
PRJNA361144_Stephanocoenia-intersepta	SRR5170607	sample8	dummy	BioSample: SAMN06226246; Sample name: SIMWD6956H; SRA: SRS1917079	isolate: DC6956	SINGLE	521551	489449
PRJNA361144_Stephanocoenia-intersepta	SRR5170608	sample9	dummy	BioSample: SAMN06226245; Sample name: SIMWD6955H; SRA: SRS1917080	isolate: DC6955	SINGLE	649993	616221
PRJNA361144_Stephanocoenia-intersepta	SRR5170609	sample10	dummy	BioSample: SAMN06226244; Sample name: SIMWD6954H; SRA: SRS1917081	isolate: DC6954	SINGLE	1651259	1553185
