link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007286	sample0	dummy	BioSample: SAMN08935319; Sample name: Mus16_Hg802; SRA: SRS3171035	isolate: Hg802	SINGLE	2477249	2469702
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007287	sample1	dummy	BioSample: SAMN08935380; Sample name: Mus16_Hg803; SRA: SRS3171031	isolate: Hg803	SINGLE	1980723	1976536
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007290	sample2	dummy	BioSample: SAMN08935477; Sample name: Mus16_Hg363; SRA: SRS3171030	isolate: Hg363	SINGLE	2833628	2829095
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007291	sample3	dummy	BioSample: SAMN08935478; Sample name: Mus16_Hg371; SRA: SRS3171029	isolate: Hg371	SINGLE	3308327	3300389
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007292	sample4	dummy	BioSample: SAMN08935479; Sample name: Mus16_Hg372; SRA: SRS3171028	isolate: Hg372	SINGLE	3054026	3047127
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007293	sample5	dummy	BioSample: SAMN08935508; Sample name: Mus16_Hg373; SRA: SRS3171027	isolate: Hg373	SINGLE	1670871	1667077
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007294	sample6	dummy	BioSample: SAMN08935509; Sample name: Mus16_Hg377; SRA: SRS3171026	isolate: Hg377	SINGLE	2997550	2991602
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007295	sample7	dummy	BioSample: SAMN08935510; Sample name: Mus16_Hg378; SRA: SRS3171024	isolate: Hg378	SINGLE	2632857	2626615
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007296	sample8	dummy	BioSample: SAMN08935511; Sample name: Mus16_Hg379; SRA: SRS3171023	isolate: Hg379	SINGLE	2108052	2103288
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007297	sample9	dummy	BioSample: SAMN08935318; Sample name: Mus16_Hg801; SRA: SRS3171022	isolate: Hg801	SINGLE	2604154	2595776
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007298	sample10	dummy	BioSample: SAMN08935577; Sample name: Sab15_S91; SRA: SRS3171021	isolate: S91	SINGLE	1942625	1939583
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007299	sample11	dummy	BioSample: SAMN08935576; Sample name: Sab15_S89; SRA: SRS3171020	isolate: S89	SINGLE	2754830	2751265
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007300	sample12	dummy	BioSample: SAMN08935552; Sample name: Sab15_S77; SRA: SRS3171019	isolate: S77	SINGLE	2695334	2690085
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007301	sample13	dummy	BioSample: SAMN08935551; Sample name: Sab15_S75; SRA: SRS3171018	isolate: S75	SINGLE	7820447	7803610
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007302	sample14	dummy	BioSample: SAMN08935554; Sample name: Sab15_S81; SRA: SRS3171017	isolate: S81	SINGLE	2312749	2308752
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007303	sample15	dummy	BioSample: SAMN08935553; Sample name: Sab15_S79; SRA: SRS3171015	isolate: S79	SINGLE	4054872	4047496
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007304	sample16	dummy	BioSample: SAMN08935556; Sample name: Sab15_S84; SRA: SRS3171016	isolate: S84	SINGLE	2207933	2204261
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007305	sample17	dummy	BioSample: SAMN08935555; Sample name: Sab15_S82; SRA: SRS3171014	isolate: S82	SINGLE	2316560	2311509
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007306	sample18	dummy	BioSample: SAMN08935575; Sample name: Sab15_S88; SRA: SRS3171025	isolate: S88	SINGLE	1066006	1063853
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007307	sample19	dummy	BioSample: SAMN08935557; Sample name: Sab15_S85; SRA: SRS3171012	isolate: S85	SINGLE	1998064	1994547
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007308	sample20	dummy	BioSample: SAMN08935491; Sample name: Sab98_9X7; SRA: SRS3171011	isolate: 9X7	SINGLE	1991604	1987665
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007309	sample21	dummy	BioSample: SAMN08935365; Sample name: Sab98_X34; SRA: SRS3171013	isolate: X34	SINGLE	2748932	2742031
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007310	sample22	dummy	BioSample: SAMN08935461; Sample name: Sab98_8X8; SRA: SRS3171010	isolate: 8X8	SINGLE	1439369	1436804
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007311	sample23	dummy	BioSample: SAMN08935490; Sample name: Sab98_9X3; SRA: SRS3171009	isolate: 9X3	SINGLE	1568299	1565810
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007312	sample24	dummy	BioSample: SAMN08935364; Sample name: Sab98_8X3; SRA: SRS3171006	isolate: 8X3	SINGLE	1903014	1898917
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007313	sample25	dummy	BioSample: SAMN08935460; Sample name: Sab98_8X5; SRA: SRS3171008	isolate: 8X5	SINGLE	1575972	1573269
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007314	sample26	dummy	BioSample: SAMN08935458; Sample name: Sab98_7X3; SRA: SRS3171007	isolate: 7X3	SINGLE	1369247	1367086
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007315	sample27	dummy	BioSample: SAMN08935459; Sample name: Sab98_8X2; SRA: SRS3171004	isolate: 8X2	SINGLE	1772747	1769440
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007322	sample28	dummy	BioSample: SAMN08935492; Sample name: Sab98_X38; SRA: SRS3170999	isolate: X38	SINGLE	2071452	2067773
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007323	sample29	dummy	BioSample: SAMN08935366; Sample name: Sab98_X42; SRA: SRS3170997	isolate: X42	SINGLE	2732465	2724950
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007325	sample30	dummy	BioSample: SAMN08935425; Sample name: Sab85_F265; SRA: SRS3170996	isolate: F265	SINGLE	928723	927075
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007327	sample31	dummy	BioSample: SAMN08935383; Sample name: Mus16_Hg813; SRA: SRS3170994	isolate: Hg813	SINGLE	1734304	1729963
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007328	sample32	dummy	BioSample: SAMN08935382; Sample name: Mus16_Hg812; SRA: SRS3170993	isolate: Hg812	SINGLE	3381232	3372970
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007329	sample33	dummy	BioSample: SAMN08935350; Sample name: Mus16_Hg811; SRA: SRS3170990	isolate: Hg811	SINGLE	2163386	2156346
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007330	sample34	dummy	BioSample: SAMN08935323; Sample name: Mus16_Hg810; SRA: SRS3170989	isolate: Hg810	SINGLE	2605217	2598710
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007331	sample35	dummy	BioSample: SAMN08935322; Sample name: Mus16_Hg809; SRA: SRS3170992	isolate: Hg809	SINGLE	2767316	2757046
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007332	sample36	dummy	BioSample: SAMN08935321; Sample name: Mus16_Hg808; SRA: SRS3170991	isolate: Hg808	SINGLE	2344328	2338106
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007333	sample37	dummy	BioSample: SAMN08935381; Sample name: Mus16_Hg806; SRA: SRS3170988	isolate: Hg806	SINGLE	3360988	3354640
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007334	sample38	dummy	BioSample: SAMN08935320; Sample name: Mus16_Hg805; SRA: SRS3170987	isolate: Hg805	SINGLE	2794696	2787731
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007335	sample39	dummy	BioSample: SAMN08935394; Sample name: Sab98_0X1; SRA: SRS3170986	isolate: 0X1	SINGLE	1717957	1715024
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007337	sample40	dummy	BioSample: SAMN08935412; Sample name: Mus16_Hg820; SRA: SRS3170984	isolate: Hg820	SINGLE	1791202	1787630
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007338	sample41	dummy	BioSample: SAMN08935351; Sample name: Mus16_Hg814; SRA: SRS3170983	isolate: Hg814	SINGLE	1749085	1743606
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007339	sample42	dummy	BioSample: SAMN08935499; Sample name: Sab15_S57; SRA: SRS3170982	isolate: S57	SINGLE	4704302	4694215
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007341	sample43	dummy	BioSample: SAMN08935500; Sample name: Sab15_S59; SRA: SRS3170979	isolate: S59	SINGLE	2504218	2498662
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007343	sample44	dummy	BioSample: SAMN08935493; Sample name: Sab98_X64; SRA: SRS3170978	isolate: X64	SINGLE	1824910	1821601
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007345	sample45	dummy	BioSample: SAMN08935525; Sample name: Sab98_X74; SRA: SRS3170976	isolate: X74	SINGLE	811088	809520
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007346	sample46	dummy	BioSample: SAMN08935524; Sample name: Sab98_X69; SRA: SRS3170975	isolate: X69	SINGLE	1262176	1260022
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007347	sample47	dummy	BioSample: SAMN08935367; Sample name: Sab98_X63; SRA: SRS3170974	isolate: X63	SINGLE	3727269	3714065
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007348	sample48	dummy	BioSample: SAMN08935538; Sample name: Sab98_X75; SRA: SRS3170973	isolate: X75	SINGLE	4555396	4547721
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007349	sample49	dummy	BioSample: SAMN08935359; Sample name: Sab74_P30; SRA: SRS3170972	isolate: P30	SINGLE	5516909	5502305
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007350	sample50	dummy	BioSample: SAMN08935390; Sample name: Sab85_F126; SRA: SRS3170971	isolate: F126	SINGLE	6035782	6021557
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007351	sample51	dummy	BioSample: SAMN08935523; Sample name: Sab98_X68; SRA: SRS3170970	isolate: X68	SINGLE	1258083	1255160
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007352	sample52	dummy	BioSample: SAMN08935522; Sample name: Sab98_X67; SRA: SRS3170969	isolate: X67	SINGLE	978580	976577
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007353	sample53	dummy	BioSample: SAMN08935517; Sample name: Sab73_P14; SRA: SRS3170967	isolate: P14	SINGLE	2268788	2263810
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007354	sample54	dummy	BioSample: SAMN08935324; Sample name: Sab74_1P7; SRA: SRS3170968	isolate: 1P7	SINGLE	1966919	1961334
PRJNA450328_Halichoerus-grypus-atlantica	SRR7007355	sample55	dummy	BioSample: SAMN08935325; Sample name: Sab74_9C7; SRA: SRS3170966	isolate: 9C7	SINGLE	2559264	2552933
