link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA445895_Pisaster-ochraceus	SRR6905414	sample0	dummy	BioSample: SAMN08802461; Sample name: BHS_7Pool1505BHSPAPostM0D051646V; SRA: SRS3098447		PAIRED	1353207	1330072
PRJNA445895_Pisaster-ochraceus	SRR6905415	sample1	dummy	BioSample: SAMN08802462; Sample name: BHS_7Pool1306BHSPAPostM0D051647W; SRA: SRS3098443		PAIRED	579827	567420
PRJNA445895_Pisaster-ochraceus	SRR6905416	sample2	dummy	BioSample: SAMN08802455; Sample name: BHS_7Pool1504BHSPAPostM0D051517W; SRA: SRS3098444		PAIRED	737331	725824
PRJNA445895_Pisaster-ochraceus	SRR6905417	sample3	dummy	BioSample: SAMN08802456; Sample name: BHS_7Pool1606BHSPAPostM0D051518X; SRA: SRS3098446		PAIRED	416606	411389
PRJNA445895_Pisaster-ochraceus	SRR6905418	sample4	dummy	BioSample: SAMN08802457; Sample name: BHS_7Pool1802BHSPAPostM0D051519Y; SRA: SRS3098441		PAIRED	602684	593966
PRJNA445895_Pisaster-ochraceus	SRR6905419	sample5	dummy	BioSample: SAMN08802458; Sample name: BHS_7Pool1305BHSPAPostM0D051520Z; SRA: SRS3098442		PAIRED	709002	698321
PRJNA445895_Pisaster-ochraceus	SRR6905420	sample6	dummy	BioSample: SAMN08802463; Sample name: BHS_7Pool1607BHSPAPostM0D051648X; SRA: SRS3098440		PAIRED	1646584	1619221
PRJNA445895_Pisaster-ochraceus	SRR6905421	sample7	dummy	BioSample: SAMN08802464; Sample name: BRS_Pool2808BRSPAM0D030226N; SRA: SRS3098439		PAIRED	144847	136342
PRJNA445895_Pisaster-ochraceus	SRR6905422	sample8	dummy	BioSample: SAMN08802583; Sample name: BHS_Pool7309BHSPAM0D023743E; SRA: SRS3098437		PAIRED	460469	433356
PRJNA445895_Pisaster-ochraceus	SRR6905423	sample9	dummy	BioSample: SAMN08802584; Sample name: BHS_Pool7310BHSPAM0D023745G; SRA: SRS3098433		PAIRED	1284583	1205519
PRJNA445895_Pisaster-ochraceus	SRR6905424	sample10	dummy	BioSample: SAMN08802581; Sample name: BHS_Pool7307BHSPAM0D023740B; SRA: SRS3098436		PAIRED	310463	290898
PRJNA445895_Pisaster-ochraceus	SRR6905425	sample11	dummy	BioSample: SAMN08802582; Sample name: BHS_Pool7308BHSPAM0D023742D; SRA: SRS3098438		PAIRED	277685	261464
PRJNA445895_Pisaster-ochraceus	SRR6905426	sample12	dummy	BioSample: SAMN08802579; Sample name: ACM_Pool2108ACMPAM0D022832D; SRA: SRS3098435		PAIRED	298340	283152
PRJNA445895_Pisaster-ochraceus	SRR6905427	sample13	dummy	BioSample: SAMN08802580; Sample name: BHS_Pool7306BHSPAM0D023738Z; SRA: SRS3098432		PAIRED	594668	559328
PRJNA445895_Pisaster-ochraceus	SRR6905428	sample14	dummy	BioSample: SAMN08802577; Sample name: ACM_Pool2106ACMPAM0D022827Y; SRA: SRS3098434		PAIRED	3023662	2839527
PRJNA445895_Pisaster-ochraceus	SRR6905429	sample15	dummy	BioSample: SAMN08802578; Sample name: ACM_Pool2107ACMPAM0D022831C; SRA: SRS3098427		PAIRED	313480	296185
PRJNA445895_Pisaster-ochraceus	SRR6905430	sample16	dummy	BioSample: SAMN08802575; Sample name: ACM_Pool2105ACMPAM0D022822T; SRA: SRS3098431		PAIRED	590775	559242
PRJNA445895_Pisaster-ochraceus	SRR6905431	sample17	dummy	BioSample: SAMN08802576; Sample name: ACM_Pool7203ACMPAM0D022823U; SRA: SRS3098428		PAIRED	2302203	2127462
PRJNA445895_Pisaster-ochraceus	SRR6905432	sample18	dummy	BioSample: SAMN08802645; Sample name: MCM_Pool2211MCMPAM0D023483E; SRA: SRS3098430		PAIRED	1089262	1027607
PRJNA445895_Pisaster-ochraceus	SRR6905433	sample19	dummy	BioSample: SAMN08802746; Sample name: CCM_Pool3103CCMP2YRM0D030780V; SRA: SRS3098425		PAIRED	1652788	1554023
PRJNA445895_Pisaster-ochraceus	SRR6905434	sample20	dummy	BioSample: SAMN08802745; Sample name: CCM_Pool3102CCMP2YRM0D030779U; SRA: SRS3098429		PAIRED	1952649	1832602
PRJNA445895_Pisaster-ochraceus	SRR6905435	sample21	dummy	BioSample: SAMN08802748; Sample name: CCM_Pool3105CCMP2YRM0D030783Y; SRA: SRS3098426		PAIRED	153853	145687
PRJNA445895_Pisaster-ochraceus	SRR6905436	sample22	dummy	BioSample: SAMN08802747; Sample name: CCM_Pool3104CCMP2YRM0D030781W; SRA: SRS3098424		PAIRED	1174060	1105602
PRJNA445895_Pisaster-ochraceus	SRR6905438	sample23	dummy	BioSample: SAMN08802749; Sample name: CCM_Pool3106CCMP2YRM0D030784Z; SRA: SRS3098421		PAIRED	824486	778777
PRJNA445895_Pisaster-ochraceus	SRR6905439	sample24	dummy	BioSample: SAMN08802752; Sample name: CCM_Pool3109CCMP2YRM0D030787C; SRA: SRS3098419		PAIRED	161117	152026
PRJNA445895_Pisaster-ochraceus	SRR6905440	sample25	dummy	BioSample: SAMN08802751; Sample name: CCM_Pool3108CCMP2YRM0D030786B; SRA: SRS3098420		PAIRED	1214478	1144778
PRJNA445895_Pisaster-ochraceus	SRR6905441	sample26	dummy	BioSample: SAMN08802754; Sample name: CCM_Pool3111CCMP2YRM0D030789E; SRA: SRS3098417		PAIRED	119624	112947
PRJNA445895_Pisaster-ochraceus	SRR6905442	sample27	dummy	BioSample: SAMN08802753; Sample name: CCM_Pool3110CCMP2YRM0D030788D; SRA: SRS3098422		PAIRED	145708	137652
PRJNA445895_Pisaster-ochraceus	SRR6905443	sample28	dummy	BioSample: SAMN08802646; Sample name: MCM_Pool2212MCMPAM0D023484F; SRA: SRS3098415		PAIRED	700913	662101
PRJNA445895_Pisaster-ochraceus	SRR6905444	sample29	dummy	BioSample: SAMN08802617; Sample name: DRM_Pool2122DRMPAM0D023277G; SRA: SRS3098416		PAIRED	222583	210456
PRJNA445895_Pisaster-ochraceus	SRR6905445	sample30	dummy	BioSample: SAMN08802618; Sample name: DRM_Pool2123DRMPAM0D023279I; SRA: SRS3098418		PAIRED	1444850	1363823
PRJNA445895_Pisaster-ochraceus	SRR6905446	sample31	dummy	BioSample: SAMN08802615; Sample name: DRM_Pool2120DRMPAM0D023274D; SRA: SRS3098411		PAIRED	511487	484477
PRJNA445895_Pisaster-ochraceus	SRR6905447	sample32	dummy	BioSample: SAMN08802616; Sample name: DRM_Pool2121DRMPAM0D023276F; SRA: SRS3098413		PAIRED	320053	302716
PRJNA445895_Pisaster-ochraceus	SRR6905448	sample33	dummy	BioSample: SAMN08802621; Sample name: FMS_Pool7217FMSPAM0D023403C; SRA: SRS3098409		PAIRED	563560	531085
