link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA533707_Larimichthys-polyactis	SRR8953021	sample0	dummy	BioSample: SAMN11489334; Sample name: XHY-YA-24; SRA: SRS4670309	isolate: Central Yellow Sea 17	PAIRED	9169134	8789551
PRJNA533707_Larimichthys-polyactis	SRR8953022	sample1	dummy	BioSample: SAMN11489329; Sample name: XHY-YA-2; SRA: SRS4670308	isolate: Central Yellow Sea 12	PAIRED	5558033	5376819
PRJNA533707_Larimichthys-polyactis	SRR8953023	sample2	dummy	BioSample: SAMN11489328; Sample name: XHY-YA-19; SRA: SRS4670307	isolate: Central Yellow Sea 11	PAIRED	6166891	5574011
PRJNA533707_Larimichthys-polyactis	SRR8953024	sample3	dummy	BioSample: SAMN11489331; Sample name: XHY-YA-21; SRA: SRS4670306	isolate: Central Yellow Sea 14	PAIRED	9730278	9471926
PRJNA533707_Larimichthys-polyactis	SRR8953025	sample4	dummy	BioSample: SAMN11489330; Sample name: XHY-YA-20; SRA: SRS4670305	isolate: Central Yellow Sea 13	PAIRED	11489824	11015623
PRJNA533707_Larimichthys-polyactis	SRR8953026	sample5	dummy	BioSample: SAMN11489355; Sample name: XHY-YB-6; SRA: SRS4670304	isolate: South Yellow Sea 18	PAIRED	4256696	3913664
PRJNA533707_Larimichthys-polyactis	SRR8953027	sample6	dummy	BioSample: SAMN11489354; Sample name: XHY-YB-5; SRA: SRS4670303	isolate: South Yellow Sea 17	PAIRED	7991103	7941206
PRJNA533707_Larimichthys-polyactis	SRR8953028	sample7	dummy	BioSample: SAMN11489353; Sample name: XHY-YB-4; SRA: SRS4670302	isolate: South Yellow Sea 16	PAIRED	11174894	10478431
PRJNA533707_Larimichthys-polyactis	SRR8953029	sample8	dummy	BioSample: SAMN11489352; Sample name: XHY-YB-30; SRA: SRS4670301	isolate: South Yellow Sea 15	PAIRED	10753991	10652999
PRJNA533707_Larimichthys-polyactis	SRR8953030	sample9	dummy	BioSample: SAMN11489351; Sample name: XHY-YB-3; SRA: SRS4670300	isolate: South Yellow Sea 14	PAIRED	19130790	19043197
PRJNA533707_Larimichthys-polyactis	SRR8953031	sample10	dummy	BioSample: SAMN11489350; Sample name: XHY-YB-24; SRA: SRS4670299	isolate: South Yellow Sea 13	PAIRED	31353741	31217148
PRJNA533707_Larimichthys-polyactis	SRR8953032	sample11	dummy	BioSample: SAMN11489349; Sample name: XHY-YB-23; SRA: SRS4670298	isolate: South Yellow Sea 12	PAIRED	4604705	4567265
