link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA286949_Chlorostoma-funebralis	SRR4342986	sample0	dummy	BioSample: SAMN03774542; Sample name: L1_P1_ATCACT-BC1; SRA: SRS1727302		PAIRED	3676655	3627525
PRJNA286949_Chlorostoma-funebralis	SRR4342987	sample1	dummy	BioSample: SAMN03774543; Sample name: L1_P1_ATCACT-BC2; SRA: SRS1727303		PAIRED	2112191	2083092
PRJNA286949_Chlorostoma-funebralis	SRR4342988	sample2	dummy	BioSample: SAMN03774552; Sample name: L1_P1_ATCACT-BC11; SRA: SRS1727304		PAIRED	2777842	2739540
PRJNA286949_Chlorostoma-funebralis	SRR4342989	sample3	dummy	BioSample: SAMN03774553; Sample name: L1_P1_ATCACT-BC12; SRA: SRS1727305		PAIRED	501280	487448
PRJNA286949_Chlorostoma-funebralis	SRR4342990	sample4	dummy	BioSample: SAMN03774554; Sample name: L1_P1_ATCACT-BC13; SRA: SRS1727306		PAIRED	786296	765889
PRJNA286949_Chlorostoma-funebralis	SRR4343000	sample5	dummy	BioSample: SAMN03774555; Sample name: L1_P1_ATCACT-BC14; SRA: SRS1727311		PAIRED	1032642	1015489
PRJNA286949_Chlorostoma-funebralis	SRR4343005	sample6	dummy	BioSample: SAMN03774556; Sample name: L1_P1_ATCACT-BC15; SRA: SRS1727316		PAIRED	1815798	1788934
PRJNA286949_Chlorostoma-funebralis	SRR4343006	sample7	dummy	BioSample: SAMN03774557; Sample name: L1_P2_CGATGT-BC1; SRA: SRS1727317		PAIRED	2186985	2158310
PRJNA286949_Chlorostoma-funebralis	SRR4343007	sample8	dummy	BioSample: SAMN03774558; Sample name: L1_P2_CGATGT-BC2; SRA: SRS1727318		PAIRED	2725507	2688931
PRJNA286949_Chlorostoma-funebralis	SRR4343008	sample9	dummy	BioSample: SAMN03774559; Sample name: L1_P2_CGATGT-BC3; SRA: SRS1727319		PAIRED	1508940	1488412
PRJNA286949_Chlorostoma-funebralis	SRR4343009	sample10	dummy	BioSample: SAMN03774560; Sample name: L1_P2_CGATGT-BC4; SRA: SRS1727320		PAIRED	1165624	1147810
PRJNA286949_Chlorostoma-funebralis	SRR4343010	sample11	dummy	BioSample: SAMN03774561; Sample name: L1_P2_CGATGT-BC5; SRA: SRS1727321		PAIRED	267471	259034
PRJNA286949_Chlorostoma-funebralis	SRR4343011	sample12	dummy	BioSample: SAMN03774544; Sample name: L1_P1_ATCACT-BC3; SRA: SRS1727322		PAIRED	201777	198882
PRJNA286949_Chlorostoma-funebralis	SRR4343012	sample13	dummy	BioSample: SAMN03774562; Sample name: L1_P2_CGATGT-BC6; SRA: SRS1727323		PAIRED	2531756	2499033
PRJNA286949_Chlorostoma-funebralis	SRR4343013	sample14	dummy	BioSample: SAMN03774563; Sample name: L1_P2_CGATGT-BC7; SRA: SRS1727325		PAIRED	2312680	2285741
PRJNA286949_Chlorostoma-funebralis	SRR4343014	sample15	dummy	BioSample: SAMN03774564; Sample name: L1_P2_CGATGT-BC8; SRA: SRS1727324		PAIRED	2282504	2206709
PRJNA286949_Chlorostoma-funebralis	SRR4343015	sample16	dummy	BioSample: SAMN03774565; Sample name: L1_P2_CGATGT-BC9; SRA: SRS1727326		PAIRED	2301446	2276468
PRJNA286949_Chlorostoma-funebralis	SRR4343016	sample17	dummy	BioSample: SAMN03774566; Sample name: L1_P2_CGATGT-BC10; SRA: SRS1727327		PAIRED	857958	843554
PRJNA286949_Chlorostoma-funebralis	SRR4343017	sample18	dummy	BioSample: SAMN03774567; Sample name: L1_P2_CGATGT-BC11; SRA: SRS1727328		PAIRED	1558696	1537865
PRJNA286949_Chlorostoma-funebralis	SRR4343018	sample19	dummy	BioSample: SAMN03774568; Sample name: L1_P2_CGATGT-BC12; SRA: SRS1727329		PAIRED	1986134	1941765
PRJNA286949_Chlorostoma-funebralis	SRR4343019	sample20	dummy	BioSample: SAMN03774569; Sample name: L1_P2_CGATGT-BC13; SRA: SRS1727330		PAIRED	624779	603113
PRJNA286949_Chlorostoma-funebralis	SRR4343020	sample21	dummy	BioSample: SAMN03774570; Sample name: L1_P2_CGATGT-BC14; SRA: SRS1727331		PAIRED	1008092	994896
