link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA558810_Gadus-macrocephalus	SRR9902004	sample0	dummy	BioSample: SAMN12499709; Sample name: NBS_2017_57; SRA: SRS5215273	strain: 38	SINGLE	11938625	11901836
PRJNA558810_Gadus-macrocephalus	SRR9902005	sample1	dummy	BioSample: SAMN12499681; Sample name: NBS_2017_27; SRA: SRS5215271	strain: 10	SINGLE	7096387	7072842
PRJNA558810_Gadus-macrocephalus	SRR9902006	sample2	dummy	BioSample: SAMN12499680; Sample name: NBS_2017_26; SRA: SRS5215272	strain: 9	SINGLE	3453616	3441600
PRJNA558810_Gadus-macrocephalus	SRR9902007	sample3	dummy	BioSample: SAMN12499729; Sample name: NBS_2017_83; SRA: SRS5215270	strain: 58	SINGLE	15169402	15125363
PRJNA558810_Gadus-macrocephalus	SRR9902008	sample4	dummy	BioSample: SAMN12499728; Sample name: NBS_2017_82; SRA: SRS5215269	strain: 57	SINGLE	15875998	15831684
PRJNA558810_Gadus-macrocephalus	SRR9902009	sample5	dummy	BioSample: SAMN12499727; Sample name: NBS_2017_81; SRA: SRS5215268	strain: 56	SINGLE	9055097	9028511
PRJNA558810_Gadus-macrocephalus	SRR9902010	sample6	dummy	BioSample: SAMN12499691; Sample name: NBS_2017_37; SRA: SRS5215266	strain: 20	SINGLE	22405939	22340310
PRJNA558810_Gadus-macrocephalus	SRR9902011	sample7	dummy	BioSample: SAMN12499690; Sample name: NBS_2017_36; SRA: SRS5215267	strain: 19	SINGLE	8056645	8031392
PRJNA558810_Gadus-macrocephalus	SRR9902012	sample8	dummy	BioSample: SAMN12499726; Sample name: NBS_2017_80; SRA: SRS5215265	strain: 55	SINGLE	4219524	4204716
PRJNA558810_Gadus-macrocephalus	SRR9902013	sample9	dummy	BioSample: SAMN12499685; Sample name: NBS_2017_31; SRA: SRS5215264	strain: 14	SINGLE	3088082	3078213
PRJNA558810_Gadus-macrocephalus	SRR9902014	sample10	dummy	BioSample: SAMN12499684; Sample name: NBS_2017_30; SRA: SRS5215263	strain: 13	SINGLE	14912522	14867358
PRJNA558810_Gadus-macrocephalus	SRR9902015	sample11	dummy	BioSample: SAMN12499683; Sample name: NBS_2017_29; SRA: SRS5215262	strain: 12	SINGLE	4708131	4691599
PRJNA558810_Gadus-macrocephalus	SRR9902016	sample12	dummy	BioSample: SAMN12499682; Sample name: NBS_2017_28; SRA: SRS5215261	strain: 11	SINGLE	4089583	4075260
PRJNA558810_Gadus-macrocephalus	SRR9902017	sample13	dummy	BioSample: SAMN12499689; Sample name: NBS_2017_35; SRA: SRS5215260	strain: 18	SINGLE	18806089	18750649
PRJNA558810_Gadus-macrocephalus	SRR9902018	sample14	dummy	BioSample: SAMN12499688; Sample name: NBS_2017_34; SRA: SRS5215259	strain: 17	SINGLE	11035997	11000279
PRJNA558810_Gadus-macrocephalus	SRR9902019	sample15	dummy	BioSample: SAMN12499687; Sample name: NBS_2017_33; SRA: SRS5215258	strain: 16	SINGLE	3530564	3518580
PRJNA558810_Gadus-macrocephalus	SRR9902020	sample16	dummy	BioSample: SAMN12499686; Sample name: NBS_2017_32; SRA: SRS5215257	strain: 15	SINGLE	12337953	12299873
PRJNA558810_Gadus-macrocephalus	SRR9902021	sample17	dummy	BioSample: SAMN12499724; Sample name: NBS_2017_77; SRA: SRS5215255	strain: 53	SINGLE	14474954	14432030
PRJNA558810_Gadus-macrocephalus	SRR9902022	sample18	dummy	BioSample: SAMN12499723; Sample name: NBS_2017_76; SRA: SRS5215256	strain: 52	SINGLE	12907248	12867738
PRJNA558810_Gadus-macrocephalus	SRR9902023	sample19	dummy	BioSample: SAMN12499703; Sample name: NBS_2017_50; SRA: SRS5215254	strain: 32	SINGLE	9258590	9232013
PRJNA558810_Gadus-macrocephalus	SRR9902024	sample20	dummy	BioSample: SAMN12499765; Sample name: Perv_2016_41; SRA: SRS5215252	strain: 94	SINGLE	2733822	2724001
PRJNA558810_Gadus-macrocephalus	SRR9902025	sample21	dummy	BioSample: SAMN12499764; Sample name: Perv_2016_40; SRA: SRS5215253	strain: 93	SINGLE	6603094	6581403
PRJNA558810_Gadus-macrocephalus	SRR9902026	sample22	dummy	BioSample: SAMN12499763; Sample name: Perv_2016_4; SRA: SRS5215251	strain: 92	SINGLE	6495428	6472785
PRJNA558810_Gadus-macrocephalus	SRR9902027	sample23	dummy	BioSample: SAMN12499762; Sample name: Perv_2016_39; SRA: SRS5215249	strain: 91	SINGLE	4139439	4124431
PRJNA558810_Gadus-macrocephalus	SRR9902028	sample24	dummy	BioSample: SAMN12499769; Sample name: Perv_2016_54; SRA: SRS5215250	strain: 98	SINGLE	3843259	3829901
