link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJDB7819_Fibramia-amboinensis	DRR163884	sample0	dummy	BioSample: SAMD00155117; SRA: DRS091558		PAIRED	1478620	1211683
PRJDB7819_Fibramia-amboinensis	DRR163885	sample1	dummy	BioSample: SAMD00155118; SRA: DRS091559		PAIRED	1559799	1235063
PRJDB7819_Fibramia-amboinensis	DRR163886	sample2	dummy	BioSample: SAMD00155119; SRA: DRS091560		PAIRED	1459185	1160055
PRJDB7819_Fibramia-amboinensis	DRR163887	sample3	dummy	BioSample: SAMD00155120; SRA: DRS091561		PAIRED	1558512	1243646
PRJDB7819_Fibramia-amboinensis	DRR163888	sample4	dummy	BioSample: SAMD00155121; SRA: DRS091562		PAIRED	1453164	1124855
PRJDB7819_Fibramia-amboinensis	DRR163889	sample5	dummy	BioSample: SAMD00155122; SRA: DRS091563		PAIRED	1773587	1323315
PRJDB7819_Fibramia-amboinensis	DRR163890	sample6	dummy	BioSample: SAMD00155123; SRA: DRS091564		PAIRED	1543642	1110125
PRJDB7819_Fibramia-amboinensis	DRR163891	sample7	dummy	BioSample: SAMD00155124; SRA: DRS091565		PAIRED	1601336	1218941
PRJDB7819_Fibramia-amboinensis	DRR163892	sample8	dummy	BioSample: SAMD00155125; SRA: DRS091566		PAIRED	1701752	1328006
PRJDB7819_Fibramia-amboinensis	DRR163893	sample9	dummy	BioSample: SAMD00155126; SRA: DRS091567		PAIRED	1752833	1420361
PRJDB7819_Fibramia-amboinensis	DRR163894	sample10	dummy	BioSample: SAMD00155127; SRA: DRS091568		PAIRED	1531628	1134468
PRJDB7819_Fibramia-amboinensis	DRR163895	sample11	dummy	BioSample: SAMD00155128; SRA: DRS091569		PAIRED	1607543	1269785
PRJDB7819_Fibramia-amboinensis	DRR163896	sample12	dummy	BioSample: SAMD00155129; SRA: DRS091570		PAIRED	1457904	1158297
PRJDB7819_Fibramia-amboinensis	DRR163897	sample13	dummy	BioSample: SAMD00155130; SRA: DRS091571		PAIRED	1619661	1278547
PRJDB7819_Fibramia-amboinensis	DRR163898	sample14	dummy	BioSample: SAMD00155131; SRA: DRS091572		PAIRED	1761073	1328991
PRJDB7819_Fibramia-amboinensis	DRR163899	sample15	dummy	BioSample: SAMD00155132; SRA: DRS091573		PAIRED	1554913	1178318
PRJDB7819_Fibramia-amboinensis	DRR163900	sample16	dummy	BioSample: SAMD00155133; SRA: DRS091574		PAIRED	1524526	1142209
PRJDB7819_Fibramia-amboinensis	DRR163901	sample17	dummy	BioSample: SAMD00155134; SRA: DRS091575		PAIRED	1662063	1275528
PRJDB7819_Fibramia-amboinensis	DRR163902	sample18	dummy	BioSample: SAMD00155135; SRA: DRS091576		PAIRED	1669948	1270538
PRJDB7819_Fibramia-amboinensis	DRR163903	sample19	dummy	BioSample: SAMD00155136; SRA: DRS091577		PAIRED	1408947	1089300
PRJDB7819_Fibramia-amboinensis	DRR163904	sample20	dummy	BioSample: SAMD00155137; SRA: DRS091578		PAIRED	1229430	980906
PRJDB7819_Fibramia-amboinensis	DRR163905	sample21	dummy	BioSample: SAMD00155138; SRA: DRS091579		PAIRED	1501531	1264939
PRJDB7819_Fibramia-amboinensis	DRR163906	sample22	dummy	BioSample: SAMD00155139; SRA: DRS091580		PAIRED	1234180	1016694
