link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA453151_Gasterosteus-aculeatus	SRR7067148	sample0	dummy	BioSample: SAMN08975506; Sample name: GA-POR-RO-1_1; SRA: SRS3222124	isolate: GA-POR-RO-1_1; ecotype: freshwater	SINGLE	5706475	5678806
PRJNA453151_Gasterosteus-aculeatus	SRR7067149	sample1	dummy	BioSample: SAMN08975505; Sample name: GA-POR-RA-17_1; SRA: SRS3222123	isolate: GA-POR-RA-17_1; ecotype: freshwater	SINGLE	7579023	7541746
PRJNA453151_Gasterosteus-aculeatus	SRR7067150	sample2	dummy	BioSample: SAMN08975417; Sample name: NOR-KVA-GA-44_1; SRA: SRS3222122	isolate: NOR-KVA-GA-44_1; ecotype: freshwater	SINGLE	6982212	6947936
PRJNA453151_Gasterosteus-aculeatus	SRR7067151	sample3	dummy	BioSample: SAMN08975503; Sample name: GA-POR-LI-9_1; SRA: SRS3222120	isolate: GA-POR-LI-9_1; ecotype: freshwater	SINGLE	11440066	11243633
PRJNA453151_Gasterosteus-aculeatus	SRR7067152	sample4	dummy	BioSample: SAMN08975510; Sample name: POR-MOG-GA-1_1; SRA: SRS3222121	isolate: POR-MOG-GA-1_1; ecotype: freshwater	SINGLE	17275113	17113881
PRJNA453151_Gasterosteus-aculeatus	SRR7067153	sample5	dummy	BioSample: SAMN08975509; Sample name: GA-POR-VO-9_1; SRA: SRS3222119	isolate: GA-POR-VO-9_1; ecotype: freshwater	SINGLE	8177120	8135657
PRJNA453151_Gasterosteus-aculeatus	SRR7067154	sample6	dummy	BioSample: SAMN08975508; Sample name: GA-POR-VO-1_1; SRA: SRS3222118	isolate: GA-POR-VO-1_1; ecotype: freshwater	SINGLE	9437110	9387988
PRJNA453151_Gasterosteus-aculeatus	SRR7067155	sample7	dummy	BioSample: SAMN08975507; Sample name: GA-POR-RO-3_1; SRA: SRS3222117	isolate: GA-POR-RO-3_1; ecotype: freshwater	SINGLE	4387243	4367249
PRJNA453151_Gasterosteus-aculeatus	SRR7067156	sample8	dummy	BioSample: SAMN08975420; Sample name: RUS-BOL-GA-17_1; SRA: SRS3222116	isolate: RUS-BOL-GA-17_1; ecotype: freshwater	SINGLE	7437172	7386905
PRJNA453151_Gasterosteus-aculeatus	SRR7067157	sample9	dummy	BioSample: SAMN08975512; Sample name: ESP-001-GA-14_1; SRA: SRS3222115	isolate: ESP-001-GA-14_1; ecotype: freshwater	SINGLE	23390587	23149639
