link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA573759_Cranchia-scabra	SRR10168274	sample0	dummy	BioSample: SAMN12825459; Sample name: HBG6674; SRA: SRS5426055	isolate: Midwater cephalopod	PAIRED	2969588	2959811
PRJNA573759_Cranchia-scabra	SRR10168275	sample1	dummy	BioSample: SAMN12825406; Sample name: HBG4057; SRA: SRS5426054	isolate: Midwater cephalopod	PAIRED	2309235	2300885
PRJNA573759_Cranchia-scabra	SRR10168276	sample2	dummy	BioSample: SAMN12825388; Sample name: HBG4035; SRA: SRS5426053	isolate: Midwater cephalopod	PAIRED	2045170	2037767
PRJNA573759_Cranchia-scabra	SRR10168277	sample3	dummy	BioSample: SAMN12825402; Sample name: HBG4053; SRA: SRS5426052	isolate: Midwater cephalopod	PAIRED	1589565	1583385
PRJNA573759_Cranchia-scabra	SRR10168283	sample4	dummy	BioSample: SAMN12825456; Sample name: HBG6671; SRA: SRS5426046	isolate: Midwater cephalopod	PAIRED	2849518	2837911
PRJNA573759_Cranchia-scabra	SRR10168284	sample5	dummy	BioSample: SAMN12825405; Sample name: HBG4056; SRA: SRS5426045	isolate: Midwater cephalopod	PAIRED	1779809	1773883
PRJNA573759_Cranchia-scabra	SRR10168285	sample6	dummy	BioSample: SAMN12825438; Sample name: HBG6571; SRA: SRS5426044	isolate: Midwater cephalopod	PAIRED	3179460	3169522
PRJNA573759_Cranchia-scabra	SRR10168290	sample7	dummy	BioSample: SAMN12825455; Sample name: HBG6670; SRA: SRS5426039	isolate: Midwater cephalopod	PAIRED	6369420	6347637
PRJNA573759_Cranchia-scabra	SRR10168292	sample8	dummy	BioSample: SAMN12825404; Sample name: HBG4055; SRA: SRS5426037	isolate: Midwater cephalopod	PAIRED	4455692	4440872
PRJNA573759_Cranchia-scabra	SRR10168294	sample9	dummy	BioSample: SAMN12825437; Sample name: HBG6570; SRA: SRS5426035	isolate: Midwater cephalopod	PAIRED	3570588	3557971
PRJNA573759_Cranchia-scabra	SRR10168298	sample10	dummy	BioSample: SAMN12825462; Sample name: HBG6681; SRA: SRS5426031	isolate: Midwater cephalopod	PAIRED	3127438	3116474
PRJNA573759_Cranchia-scabra	SRR10168300	sample11	dummy	BioSample: SAMN12825409; Sample name: HBG4060; SRA: SRS5426029	isolate: Midwater cephalopod	PAIRED	2662604	2652323
PRJNA573759_Cranchia-scabra	SRR10168301	sample12	dummy	BioSample: SAMN12825392; Sample name: HBG4041; SRA: SRS5426028	isolate: Midwater cephalopod	PAIRED	2474724	2464232
PRJNA573759_Cranchia-scabra	SRR10168302	sample13	dummy	BioSample: SAMN12825429; Sample name: HBG6562; SRA: SRS5426027	isolate: Midwater cephalopod	PAIRED	1526415	1519791
PRJNA573759_Cranchia-scabra	SRR10168306	sample14	dummy	BioSample: SAMN12825422; Sample name: HBG6020; SRA: SRS5426023	isolate: Midwater cephalopod	PAIRED	2782733	2773229
PRJNA573759_Cranchia-scabra	SRR10168308	sample15	dummy	BioSample: SAMN12825403; Sample name: HBG4054; SRA: SRS5426021	isolate: Midwater cephalopod	PAIRED	3723775	3709400
PRJNA573759_Cranchia-scabra	SRR10168311	sample16	dummy	BioSample: SAMN12825436; Sample name: HBG6569; SRA: SRS5426018	isolate: Midwater cephalopod	PAIRED	2845551	2834633
PRJNA573759_Cranchia-scabra	SRR10168313	sample17	dummy	BioSample: SAMN12825435; Sample name: HBG6568; SRA: SRS5426016	isolate: Midwater cephalopod	PAIRED	3703343	3691790
PRJNA573759_Cranchia-scabra	SRR10168319	sample18	dummy	BioSample: SAMN12825421; Sample name: HBG6018; SRA: SRS5426010	isolate: Midwater cephalopod	PAIRED	3802652	3789968
PRJNA573759_Cranchia-scabra	SRR10168320	sample19	dummy	BioSample: SAMN12825399; Sample name: HBG4050; SRA: SRS5426009	isolate: Midwater cephalopod	PAIRED	4473722	4456896
PRJNA573759_Cranchia-scabra	SRR10168322	sample20	dummy	BioSample: SAMN12825397; Sample name: HBG4048; SRA: SRS5426007	isolate: Midwater cephalopod	PAIRED	3730962	3718228
PRJNA573759_Cranchia-scabra	SRR10168323	sample21	dummy	BioSample: SAMN12825434; Sample name: HBG6567; SRA: SRS5426006	isolate: Midwater cephalopod	PAIRED	4084824	4070190
PRJNA573759_Cranchia-scabra	SRR10168330	sample22	dummy	BioSample: SAMN12825463; Sample name: HBG6683; SRA: SRS5425999	isolate: Midwater cephalopod	PAIRED	1879449	1870861
PRJNA573759_Cranchia-scabra	SRR10168331	sample23	dummy	BioSample: SAMN12825410; Sample name: HBG4061; SRA: SRS5425998	isolate: Midwater cephalopod	PAIRED	3933703	3917956
PRJNA573759_Cranchia-scabra	SRR10168332	sample24	dummy	BioSample: SAMN12825393; Sample name: HBG4042; SRA: SRS5425997	isolate: Midwater cephalopod	PAIRED	2978860	2966093
PRJNA573759_Cranchia-scabra	SRR10168333	sample25	dummy	BioSample: SAMN12825430; Sample name: HBG6563; SRA: SRS5425996	isolate: Midwater cephalopod	PAIRED	1213345	1207053
PRJNA573759_Cranchia-scabra	SRR10168336	sample26	dummy	BioSample: SAMN12825400; Sample name: HBG4051; SRA: SRS5425993	isolate: Midwater cephalopod	PAIRED	2444326	2435504
PRJNA573759_Cranchia-scabra	SRR10168337	sample27	dummy	BioSample: SAMN12825466; Sample name: HBG6689; SRA: SRS5425992	isolate: Midwater cephalopod	PAIRED	2530170	2522389
PRJNA573759_Cranchia-scabra	SRR10168341	sample28	dummy	BioSample: SAMN12825414; Sample name: HBG4065; SRA: SRS5425988	isolate: Midwater cephalopod	PAIRED	3664673	3652730
PRJNA573759_Cranchia-scabra	SRR10168342	sample29	dummy	BioSample: SAMN12825413; Sample name: HBG4064; SRA: SRS5425987	isolate: Midwater cephalopod	PAIRED	3392763	3381159
