link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA449377_Zebrasoma-scopas	SRR6973129	sample0	dummy	BioSample: SAMN08900031; Sample name: ZSC_MOO_081714; SRA: SRS3150708		SINGLE	439500	439500
PRJNA449377_Zebrasoma-scopas	SRR6973130	sample1	dummy	BioSample: SAMN08900032; Sample name: ZSC_SAT_051701; SRA: SRS3150709		SINGLE	819976	819976
PRJNA449377_Zebrasoma-scopas	SRR6973131	sample2	dummy	BioSample: SAMN08900029; Sample name: ZSC_MOO_081707; SRA: SRS3150706		SINGLE	482176	482176
PRJNA449377_Zebrasoma-scopas	SRR6973132	sample3	dummy	BioSample: SAMN08900030; Sample name: ZSC_MOO_081708; SRA: SRS3150707		SINGLE	384062	384062
PRJNA449377_Zebrasoma-scopas	SRR6973133	sample4	dummy	BioSample: SAMN08900027; Sample name: ZSC_MOO_081703; SRA: SRS3150704		SINGLE	919205	919205
PRJNA449377_Zebrasoma-scopas	SRR6973134	sample5	dummy	BioSample: SAMN08900028; Sample name: ZSC_MOO_081706; SRA: SRS3150705		SINGLE	500362	500362
PRJNA449377_Zebrasoma-scopas	SRR6973135	sample6	dummy	BioSample: SAMN08900025; Sample name: ZSC_FED_061603; SRA: SRS3150710		SINGLE	1344210	1344210
PRJNA449377_Zebrasoma-scopas	SRR6973136	sample7	dummy	BioSample: SAMN08900026; Sample name: ZSC_IFK_061710; SRA: SRS3150703		SINGLE	1006977	1006977
PRJNA449377_Zebrasoma-scopas	SRR6973137	sample8	dummy	BioSample: SAMN08900033; Sample name: ZSC_SAT_051705; SRA: SRS3150702		SINGLE	1440415	1440415
PRJNA449377_Zebrasoma-scopas	SRR6973138	sample9	dummy	BioSample: SAMN08900034; Sample name: ZSC_SAT_051707; SRA: SRS3150701		SINGLE	820412	820412
PRJNA449377_Zebrasoma-scopas	SRR6973139	sample10	dummy	BioSample: SAMN08900047; Sample name: ZSC_YEA_061604; SRA: SRS3150699		SINGLE	458074	458074
PRJNA449377_Zebrasoma-scopas	SRR6973140	sample11	dummy	BioSample: SAMN08900045; Sample name: ZSC_WLI_061715; SRA: SRS3150698		SINGLE	385336	385336
PRJNA449377_Zebrasoma-scopas	SRR6973141	sample12	dummy	BioSample: SAMN08900046; Sample name: ZSC_YEA_061601; SRA: SRS3150700		SINGLE	266392	266392
PRJNA449377_Zebrasoma-scopas	SRR6973142	sample13	dummy	BioSample: SAMN08899941; Sample name: ZSC_IFK_061704; SRA: SRS3150697		SINGLE	812228	812228
PRJNA449377_Zebrasoma-scopas	SRR6973143	sample14	dummy	BioSample: SAMN08899942; Sample name: ZSC_MOO_081704; SRA: SRS3150696		SINGLE	567872	567872
PRJNA449377_Zebrasoma-scopas	SRR6973144	sample15	dummy	BioSample: SAMN08899939; Sample name: ZSC_FED_061608; SRA: SRS3150694		SINGLE	401892	401892
PRJNA449377_Zebrasoma-scopas	SRR6973145	sample16	dummy	BioSample: SAMN08899940; Sample name: ZSC_IFK_061701; SRA: SRS3150695		SINGLE	600874	600874
PRJNA449377_Zebrasoma-scopas	SRR6973146	sample17	dummy	BioSample: SAMN08899937; Sample name: ZSC_FED_061601; SRA: SRS3150693		SINGLE	166958	166958
PRJNA449377_Zebrasoma-scopas	SRR6973147	sample18	dummy	BioSample: SAMN08900040; Sample name: ZSC_WLI_061701; SRA: SRS3150692		SINGLE	812787	812787
PRJNA449377_Zebrasoma-scopas	SRR6973148	sample19	dummy	BioSample: SAMN08900039; Sample name: ZSC_UAR_071301; SRA: SRS3150691		SINGLE	403812	403812
PRJNA449377_Zebrasoma-scopas	SRR6973149	sample20	dummy	BioSample: SAMN08900042; Sample name: ZSC_WLI_061708; SRA: SRS3150688		SINGLE	840864	840864
PRJNA449377_Zebrasoma-scopas	SRR6973150	sample21	dummy	BioSample: SAMN08900041; Sample name: ZSC_WLI_061703; SRA: SRS3150690		SINGLE	795637	795637
PRJNA449377_Zebrasoma-scopas	SRR6973151	sample22	dummy	BioSample: SAMN08900036; Sample name: ZSC_SOG_071303; SRA: SRS3150689		SINGLE	717761	717761
PRJNA449377_Zebrasoma-scopas	SRR6973152	sample23	dummy	BioSample: SAMN08900035; Sample name: ZSC_SOG_061603; SRA: SRS3150687		SINGLE	913892	913892
PRJNA449377_Zebrasoma-scopas	SRR6973154	sample24	dummy	BioSample: SAMN08899936; Sample name: ZSC_FAL_071301; SRA: SRS3150685		SINGLE	922227	922227
PRJNA449377_Zebrasoma-scopas	SRR6973155	sample25	dummy	BioSample: SAMN08900038; Sample name: ZSC_UAR_061608; SRA: SRS3150683		SINGLE	560022	560022
PRJNA449377_Zebrasoma-scopas	SRR6973156	sample26	dummy	BioSample: SAMN08900044; Sample name: ZSC_WLI_061713; SRA: SRS3150681		SINGLE	574251	574251
PRJNA449377_Zebrasoma-scopas	SRR6973157	sample27	dummy	BioSample: SAMN08900043; Sample name: ZSC_WLI_061712; SRA: SRS3150686		SINGLE	832236	832236
PRJNA449377_Zebrasoma-scopas	SRR6973158	sample28	dummy	BioSample: SAMN08900037; Sample name: ZSC_UAR_061604; SRA: SRS3150684		SINGLE	782092	782092
PRJNA449377_Zebrasoma-scopas	SRR6973159	sample29	dummy	BioSample: SAMN08899944; Sample name: ZSC_SAT_051703; SRA: SRS3150680		SINGLE	648350	648350
