link	run_acc_sra	sampid_assigned_for_bioinf	pop	identifiers_biosamp	infraspecies_biosamp	read_type_sra	total_number_reads_sra	total_reads_written_to_final_fastq
PRJNA385083_Agaricia-undata	SRR5494320	sample0	dummy	BioSample: SAMN06859162; Sample name: BAR185; SRA: SRS2158573	isolate: BAR185	SINGLE	5604573	5180956
PRJNA385083_Agaricia-undata	SRR5494321	sample1	dummy	BioSample: SAMN06859161; Sample name: BAR179; SRA: SRS2158570	isolate: BAR179	SINGLE	2495236	1852212
PRJNA385083_Agaricia-undata	SRR5494322	sample2	dummy	BioSample: SAMN06859160; Sample name: BAR177; SRA: SRS2158571	isolate: BAR177	SINGLE	4098724	3565114
PRJNA385083_Agaricia-undata	SRR5494323	sample3	dummy	BioSample: SAMN06859159; Sample name: BAR174; SRA: SRS2158572	isolate: BAR174	SINGLE	2785540	2323140
PRJNA385083_Agaricia-undata	SRR5494324	sample4	dummy	BioSample: SAMN06859158; Sample name: BAR171; SRA: SRS2158575	isolate: BAR171	SINGLE	2673933	2114776
PRJNA385083_Agaricia-undata	SRR5494325	sample5	dummy	BioSample: SAMN06859157; Sample name: BAR125; SRA: SRS2158574	isolate: BAR125	SINGLE	3203488	2719784
PRJNA385083_Agaricia-undata	SRR5494326	sample6	dummy	BioSample: SAMN06859156; Sample name: BAR087; SRA: SRS2158579	isolate: BAR087	SINGLE	2160682	1487870
PRJNA385083_Agaricia-undata	SRR5494327	sample7	dummy	BioSample: SAMN06859155; Sample name: BAR072; SRA: SRS2158576	isolate: BAR072	SINGLE	4098781	3473860
PRJNA385083_Agaricia-undata	SRR5494328	sample8	dummy	BioSample: SAMN06859154; Sample name: BAR012; SRA: SRS2158577	isolate: BAR012	SINGLE	3064603	2460602
PRJNA385083_Agaricia-undata	SRR5494329	sample9	dummy	BioSample: SAMN06859153; Sample name: BAR009; SRA: SRS2158578	isolate: BAR009	SINGLE	3608818	3048784
PRJNA385083_Agaricia-undata	SRR5494330	sample10	dummy	BioSample: SAMN06859152; Sample name: SAI389; SRA: SRS2158580	isolate: SAI389	SINGLE	3309707	2761407
PRJNA385083_Agaricia-undata	SRR5494331	sample11	dummy	BioSample: SAMN06859151; Sample name: SAI361; SRA: SRS2158582	isolate: SAI361	SINGLE	3419190	3062939
PRJNA385083_Agaricia-undata	SRR5494332	sample12	dummy	BioSample: SAMN06859150; Sample name: SAI348; SRA: SRS2158581	isolate: SAI348	SINGLE	6467471	6160562
PRJNA385083_Agaricia-undata	SRR5494333	sample13	dummy	BioSample: SAMN06859149; Sample name: SAI323; SRA: SRS2158583	isolate: SAI323	SINGLE	3296202	2980921
PRJNA385083_Agaricia-undata	SRR5494334	sample14	dummy	BioSample: SAMN06859148; Sample name: ITE026; SRA: SRS2158585	isolate: ITE026	SINGLE	7091030	6600857
PRJNA385083_Agaricia-undata	SRR5494335	sample15	dummy	BioSample: SAMN06859147; Sample name: ITE020; SRA: SRS2158584	isolate: ITE020	SINGLE	4901856	4279768
PRJNA385083_Agaricia-undata	SRR5494336	sample16	dummy	BioSample: SAMN06859146; Sample name: ITE019; SRA: SRS2158586	isolate: ITE019	SINGLE	3415852	2847230
PRJNA385083_Agaricia-undata	SRR5494337	sample17	dummy	BioSample: SAMN06859145; Sample name: ITE018; SRA: SRS2158590	isolate: ITE018	SINGLE	4163581	3643151
PRJNA385083_Agaricia-undata	SRR5494338	sample18	dummy	BioSample: SAMN06859144; Sample name: SAI283; SRA: SRS2158587	isolate: SAI283	SINGLE	5615249	5043319
PRJNA385083_Agaricia-undata	SRR5494339	sample19	dummy	BioSample: SAMN06859143; Sample name: SAI_239; SRA: SRS2158588	isolate: SAI_239	SINGLE	3548243	3295749
PRJNA385083_Agaricia-undata	SRR5494340	sample20	dummy	BioSample: SAMN06859142; Sample name: SAI272; SRA: SRS2158589	isolate: SAI272	SINGLE	6660629	6389670
PRJNA385083_Agaricia-undata	SRR5494341	sample21	dummy	BioSample: SAMN06859141; Sample name: SAI266; SRA: SRS2158593	isolate: SAI266	SINGLE	2498791	2338771
PRJNA385083_Agaricia-undata	SRR5494342	sample22	dummy	BioSample: SAMN06859140; Sample name: SAI_265; SRA: SRS2158591	isolate: SAI_265	SINGLE	4546019	4033290
PRJNA385083_Agaricia-undata	SRR5494343	sample23	dummy	BioSample: SAMN06859139; Sample name: SAI_244; SRA: SRS2158592	isolate: SAI_244	SINGLE	6214079	5738245
PRJNA385083_Agaricia-undata	SRR5494344	sample24	dummy	BioSample: SAMN06859138; Sample name: SAI242; SRA: SRS2158594	isolate: SAI242	SINGLE	5058673	4631347
PRJNA385083_Agaricia-undata	SRR5494345	sample25	dummy	BioSample: SAMN06859137; Sample name: SAI234; SRA: SRS2158597	isolate: SAI234	SINGLE	3327475	2807905
PRJNA385083_Agaricia-undata	SRR5494346	sample26	dummy	BioSample: SAMN06859136; Sample name: SAI213; SRA: SRS2158596	isolate: SAI213	SINGLE	1446059	1345423
PRJNA385083_Agaricia-undata	SRR5494347	sample27	dummy	BioSample: SAMN06859135; Sample name: SAI273; SRA: SRS2158595	isolate: SAI273	SINGLE	6376269	5747552
PRJNA385083_Agaricia-undata	SRR5494348	sample28	dummy	BioSample: SAMN06859134; Sample name: SAI_261; SRA: SRS2158599	isolate: SAI_261	SINGLE	3852413	3303137
PRJNA385083_Agaricia-undata	SRR5494349	sample29	dummy	BioSample: SAMN06859133; Sample name: SAI255; SRA: SRS2158598	isolate: SAI255	SINGLE	1383259	1311881
